Company1,Company2,Weight
TRA_Co_9,TRA_Co_17,0.0319
TRA_Co_9,TRA_Co_18,0.0367
TRA_Co_9,TRA_Co_19,0.0081
TRA_Co_9,TRA_Co_20,0.0018
TRA_Co_9,MAN_Co_2,0.0023
TRA_Co_9,MAN_Co_3,0.002
TRA_Co_9,MAN_Co_16,0.0018
TRA_Co_9,MAN_Co_18,0.0023
TRA_Co_9,INF_Co_3,0.0039
TRA_Co_9,INF_Co_4,0.0164
TRA_Co_9,INF_Co_5,0.0118
TRA_Co_9,INF_Co_7,0.0063
TRA_Co_9,INF_Co_10,0.0047
TRA_Co_9,INF_Co_11,0.003
TRA_Co_9,INF_Co_12,0.0133
TRA_Co_9,INF_Co_14,0.0077
TRA_Co_9,INF_Co_15,0.0063
TRA_Co_9,INF_Co_16,0.0023
TRA_Co_9,INF_Co_18,0.013
TRA_Co_9,INF_Co_20,0.0191
TRA_Co_9,HEA_Co_2,0.0195
TRA_Co_9,HEA_Co_3,0.0216
TRA_Co_9,HEA_Co_5,0.0253
TRA_Co_9,HEA_Co_6,0.0014
TRA_Co_9,HEA_Co_8,0.0034
TRA_Co_9,HEA_Co_10,0.0177
TRA_Co_9,HEA_Co_11,0.0024
TRA_Co_9,HEA_Co_12,0.0091
TRA_Co_9,HEA_Co_14,0.002
TRA_Co_9,HEA_Co_17,0.0018
TRA_Co_9,HEA_Co_18,0.0015
TRA_Co_9,HEA_Co_20,0.0234
TRA_Co_9,CON_Co_3,0.0018
TRA_Co_9,CON_Co_10,0.0019
TRA_Co_9,AGR_Co_1,0.0138
TRA_Co_9,AGR_Co_2,0.0264
TRA_Co_9,AGR_Co_3,0.0052
TRA_Co_9,AGR_Co_4,0.0018
TRA_Co_9,AGR_Co_6,0.0121
TRA_Co_9,AGR_Co_8,0.0082
TRA_Co_9,AGR_Co_9,0.0018
TRA_Co_9,AGR_Co_10,0.0215
TRA_Co_9,AGR_Co_11,0.0027
TRA_Co_9,AGR_Co_12,0.0052
TRA_Co_9,AGR_Co_15,0.0156
TRA_Co_9,AGR_Co_16,0.0243
TRA_Co_9,AGR_Co_17,0.0061
TRA_Co_9,AGR_Co_18,0.0104
TRA_Co_9,AGR_Co_20,0.0153
TRA_Co_9,TEL_Co_2,0.0044
TRA_Co_9,TEL_Co_6,0.0025
TRA_Co_9,TEL_Co_7,0.0035
TRA_Co_9,TEL_Co_8,0.0025
TRA_Co_9,TEL_Co_12,0.0016
TRA_Co_9,TEL_Co_14,0.0014
TRA_Co_9,TEL_Co_16,0.0162
TRA_Co_9,TEL_Co_18,0.0077
TRA_Co_9,TEL_Co_19,0.0037
TRA_Co_9,TEL_Co_20,0.0075
TRA_Co_9,MED_Co_1,0.0164
TRA_Co_9,MED_Co_6,0.0019
TRA_Co_9,MED_Co_7,0.0106
TRA_Co_9,MED_Co_12,0.0024
TRA_Co_9,MED_Co_13,0.0232
TRA_Co_9,MED_Co_15,0.0053
TRA_Co_9,MED_Co_16,0.0124
TRA_Co_9,MED_Co_17,0.0044
TRA_Co_9,MED_Co_18,0.013
TRA_Co_9,MED_Co_19,0.008
TRA_Co_9,GOV_Co_1,0.0075
TRA_Co_9,GOV_Co_4,0.0085
TRA_Co_9,GOV_Co_6,0.0097
TRA_Co_9,GOV_Co_7,0.0014
TRA_Co_9,GOV_Co_8,0.0037
TRA_Co_9,GOV_Co_9,0.0029
TRA_Co_9,GOV_Co_14,0.0056
TRA_Co_9,GOV_Co_16,0.0073
TRA_Co_9,GOV_Co_18,0.0037
TRA_Co_9,GOV_Co_20,0.0109
TRA_Co_10,TRA_Co_11,0.0203
TRA_Co_10,TRA_Co_12,0.0046
TRA_Co_10,TRA_Co_13,0.0662
TRA_Co_10,TRA_Co_15,0.0026
TRA_Co_10,TRA_Co_16,0.0365
TRA_Co_10,TRA_Co_18,0.0258
TRA_Co_10,TRA_Co_19,0.0612
TRA_Co_10,MAN_Co_4,0.0033
TRA_Co_10,MAN_Co_7,0.0028
TRA_Co_10,INF_Co_9,0.003
TRA_Co_10,INF_Co_14,0.004
TRA_Co_10,INF_Co_20,0.0209
TRA_Co_10,HEA_Co_1,0.0235
TRA_Co_10,HEA_Co_2,0.0321
TRA_Co_10,HEA_Co_3,0.0037
TRA_Co_10,HEA_Co_8,0.0021
TRA_Co_10,HEA_Co_12,0.0019
TRA_Co_10,HEA_Co_16,0.0054
TRA_Co_10,HEA_Co_17,0.0044
TRA_Co_10,CON_Co_1,0.0028
TRA_Co_10,CON_Co_8,0.0019
TRA_Co_10,CON_Co_9,0.0032
TRA_Co_10,CON_Co_12,0.0028
TRA_Co_10,CON_Co_15,0.003
TRA_Co_10,CON_Co_16,0.0032
TRA_Co_10,AGR_Co_3,0.0188
TRA_Co_10,AGR_Co_6,0.0042
TRA_Co_10,AGR_Co_7,0.0053
TRA_Co_10,AGR_Co_8,0.0037
TRA_Co_10,AGR_Co_9,0.0091
TRA_Co_10,AGR_Co_10,0.0039
TRA_Co_10,AGR_Co_11,0.0347
TRA_Co_10,AGR_Co_12,0.0019
TRA_Co_10,AGR_Co_13,0.0105
TRA_Co_10,AGR_Co_16,0.0096
TRA_Co_10,AGR_Co_17,0.0189
TRA_Co_10,AGR_Co_18,0.0168
TRA_Co_10,AGR_Co_20,0.0026
TRA_Co_10,TEL_Co_1,0.004
TRA_Co_10,TEL_Co_3,0.0046
TRA_Co_10,TEL_Co_4,0.0065
TRA_Co_10,TEL_Co_5,0.0095
TRA_Co_10,TEL_Co_7,0.0237
TRA_Co_10,TEL_Co_11,0.0175
TRA_Co_10,TEL_Co_12,0.0056
TRA_Co_10,TEL_Co_13,0.0021
TRA_Co_10,TEL_Co_14,0.0096
TRA_Co_10,TEL_Co_16,0.0158
TRA_Co_10,TEL_Co_17,0.0021
TRA_Co_10,TEL_Co_18,0.004
TRA_Co_10,TEL_Co_20,0.0086
TRA_Co_10,MED_Co_1,0.0063
TRA_Co_10,MED_Co_3,0.0058
TRA_Co_10,MED_Co_5,0.0312
TRA_Co_10,MED_Co_6,0.007
TRA_Co_10,MED_Co_8,0.0107
TRA_Co_10,MED_Co_9,0.0289
TRA_Co_10,MED_Co_13,0.0023
TRA_Co_10,MED_Co_14,0.0025
TRA_Co_10,MED_Co_15,0.0039
TRA_Co_10,MED_Co_16,0.0037
TRA_Co_10,MED_Co_19,0.0119
TRA_Co_10,MED_Co_20,0.004
TRA_Co_10,GOV_Co_1,0.0082
TRA_Co_10,GOV_Co_2,0.0028
TRA_Co_10,GOV_Co_3,0.0033
TRA_Co_10,GOV_Co_5,0.0147
TRA_Co_10,GOV_Co_10,0.0133
TRA_Co_10,GOV_Co_14,0.0026
TRA_Co_10,GOV_Co_17,0.0023
TRA_Co_10,GOV_Co_19,0.0019
TRA_Co_11,TRA_Co_12,0.013
TRA_Co_11,TRA_Co_14,0.0168
TRA_Co_11,TRA_Co_15,0.0225
TRA_Co_11,TRA_Co_18,0.0303
TRA_Co_11,MAN_Co_3,0.0014
TRA_Co_11,INF_Co_1,0.0052
TRA_Co_11,INF_Co_2,0.0015
TRA_Co_11,INF_Co_7,0.0036
TRA_Co_11,INF_Co_8,0.0052
TRA_Co_11,INF_Co_9,0.0039
TRA_Co_11,INF_Co_10,0.0225
TRA_Co_11,INF_Co_11,0.0021
TRA_Co_11,INF_Co_20,0.0099
TRA_Co_11,HEA_Co_1,0.0216
TRA_Co_11,HEA_Co_2,0.0016
TRA_Co_11,HEA_Co_3,0.0015
TRA_Co_11,HEA_Co_4,0.0055
TRA_Co_11,HEA_Co_6,0.0125
TRA_Co_11,HEA_Co_7,0.0014
TRA_Co_11,HEA_Co_10,0.0084
TRA_Co_11,HEA_Co_13,0.0021
TRA_Co_11,HEA_Co_16,0.0076
TRA_Co_11,HEA_Co_17,0.0086
TRA_Co_11,HEA_Co_18,0.0022
TRA_Co_11,CON_Co_8,0.0024
TRA_Co_11,CON_Co_13,0.0025
TRA_Co_11,CON_Co_18,0.0025
TRA_Co_11,AGR_Co_1,0.013
TRA_Co_11,AGR_Co_2,0.0036
TRA_Co_11,AGR_Co_4,0.0076
TRA_Co_11,AGR_Co_5,0.0047
TRA_Co_11,AGR_Co_13,0.0025
TRA_Co_11,AGR_Co_15,0.0074
TRA_Co_11,AGR_Co_18,0.0162
TRA_Co_11,AGR_Co_19,0.0282
TRA_Co_11,AGR_Co_20,0.0064
TRA_Co_11,TEL_Co_2,0.015
TRA_Co_11,TEL_Co_3,0.0066
TRA_Co_11,TEL_Co_4,0.0125
TRA_Co_11,TEL_Co_5,0.017
TRA_Co_11,TEL_Co_6,0.0099
TRA_Co_11,TEL_Co_8,0.0099
TRA_Co_11,TEL_Co_10,0.0045
TRA_Co_11,TEL_Co_11,0.0082
TRA_Co_11,TEL_Co_12,0.0059
TRA_Co_11,TEL_Co_13,0.0036
TRA_Co_11,TEL_Co_15,0.002
TRA_Co_11,TEL_Co_19,0.0029
TRA_Co_11,TEL_Co_20,0.0105
TRA_Co_11,MED_Co_2,0.0016
TRA_Co_11,MED_Co_4,0.0182
TRA_Co_11,MED_Co_6,0.0193
TRA_Co_11,MED_Co_9,0.0085
TRA_Co_11,MED_Co_10,0.0069
TRA_Co_11,MED_Co_11,0.0067
TRA_Co_11,MED_Co_13,0.0046
TRA_Co_11,MED_Co_16,0.0019
TRA_Co_11,GOV_Co_2,0.0085
TRA_Co_11,GOV_Co_4,0.0021
TRA_Co_11,GOV_Co_7,0.0075
TRA_Co_11,GOV_Co_11,0.0027
TRA_Co_11,GOV_Co_13,0.0021
TRA_Co_11,GOV_Co_14,0.0027
TRA_Co_11,GOV_Co_19,0.0024
TRA_Co_12,TRA_Co_13,0.0088
TRA_Co_12,TRA_Co_14,0.0167
TRA_Co_12,TRA_Co_15,0.0357
TRA_Co_12,TRA_Co_16,0.0012
TRA_Co_12,TRA_Co_20,0.0107
TRA_Co_12,MAN_Co_3,0.0011
TRA_Co_12,MAN_Co_8,0.0017
TRA_Co_12,MAN_Co_19,0.001
TRA_Co_12,INF_Co_2,0.0052
TRA_Co_12,INF_Co_3,0.002
TRA_Co_12,INF_Co_5,0.0138
TRA_Co_12,INF_Co_10,0.0015
TRA_Co_12,INF_Co_11,0.0021
TRA_Co_12,INF_Co_12,0.0022
TRA_Co_12,INF_Co_13,0.0059
TRA_Co_12,INF_Co_14,0.0037
TRA_Co_12,INF_Co_15,0.0083
TRA_Co_12,INF_Co_16,0.003
TRA_Co_12,INF_Co_18,0.0012
TRA_Co_12,INF_Co_19,0.0011
TRA_Co_12,INF_Co_20,0.005
TRA_Co_12,HEA_Co_3,0.0116
TRA_Co_12,HEA_Co_4,0.0148
TRA_Co_12,HEA_Co_5,0.0011
TRA_Co_12,HEA_Co_7,0.0011
TRA_Co_12,HEA_Co_8,0.0022
TRA_Co_12,HEA_Co_9,0.0014
TRA_Co_12,HEA_Co_10,0.0163
TRA_Co_12,HEA_Co_11,0.017
TRA_Co_12,HEA_Co_12,0.0136
TRA_Co_12,HEA_Co_14,0.0098
TRA_Co_12,HEA_Co_15,0.0019
TRA_Co_12,HEA_Co_17,0.0039
TRA_Co_12,HEA_Co_18,0.0061
TRA_Co_12,HEA_Co_19,0.0148
TRA_Co_12,HEA_Co_20,0.0063
TRA_Co_12,AGR_Co_2,0.0035
TRA_Co_12,AGR_Co_3,0.0104
TRA_Co_12,AGR_Co_4,0.0046
TRA_Co_12,AGR_Co_6,0.0051
TRA_Co_12,AGR_Co_7,0.0061
TRA_Co_12,AGR_Co_8,0.011
TRA_Co_12,AGR_Co_13,0.0029
TRA_Co_12,AGR_Co_15,0.0065
TRA_Co_12,AGR_Co_16,0.0064
TRA_Co_12,AGR_Co_18,0.0054
TRA_Co_12,AGR_Co_19,0.0052
TRA_Co_12,TEL_Co_1,0.0103
TRA_Co_12,TEL_Co_3,0.0047
TRA_Co_12,TEL_Co_4,0.0034
TRA_Co_12,TEL_Co_7,0.0046
TRA_Co_12,TEL_Co_9,0.0077
TRA_Co_12,TEL_Co_10,0.0045
TRA_Co_12,TEL_Co_12,0.0053
TRA_Co_12,TEL_Co_15,0.0032
TRA_Co_12,TEL_Co_16,0.0013
TRA_Co_12,MED_Co_1,0.0018
TRA_Co_12,MED_Co_5,0.0019
TRA_Co_12,MED_Co_6,0.0046
TRA_Co_12,MED_Co_8,0.0012
TRA_Co_12,MED_Co_10,0.0094
TRA_Co_12,MED_Co_15,0.0128
TRA_Co_12,MED_Co_16,0.0092
TRA_Co_12,MED_Co_17,0.0016
TRA_Co_12,MED_Co_18,0.0119
TRA_Co_12,MED_Co_19,0.0051
TRA_Co_12,GOV_Co_3,0.0013
TRA_Co_12,GOV_Co_5,0.001
TRA_Co_12,GOV_Co_7,0.0029
TRA_Co_12,GOV_Co_9,0.0053
TRA_Co_12,GOV_Co_10,0.0027
TRA_Co_12,GOV_Co_16,0.004
TRA_Co_12,GOV_Co_17,0.0047
TRA_Co_12,GOV_Co_18,0.0066
TRA_Co_12,GOV_Co_20,0.0015
TRA_Co_13,TRA_Co_14,0.0366
TRA_Co_13,TRA_Co_15,0.0197
TRA_Co_13,TRA_Co_17,0.0055
TRA_Co_13,TRA_Co_19,0.0042
TRA_Co_13,MAN_Co_1,0.0034
TRA_Co_13,MAN_Co_4,0.0024
TRA_Co_13,MAN_Co_5,0.0022
TRA_Co_13,MAN_Co_9,0.003
TRA_Co_13,MAN_Co_17,0.0029
TRA_Co_13,INF_Co_1,0.0124
TRA_Co_13,INF_Co_2,0.0072
TRA_Co_13,INF_Co_3,0.0089
TRA_Co_13,INF_Co_8,0.0113
TRA_Co_13,INF_Co_9,0.0035
TRA_Co_13,INF_Co_14,0.0025
TRA_Co_13,INF_Co_15,0.0262
TRA_Co_13,HEA_Co_1,0.0074
TRA_Co_13,HEA_Co_2,0.0156
TRA_Co_13,HEA_Co_3,0.0079
TRA_Co_13,HEA_Co_5,0.0165
TRA_Co_13,HEA_Co_10,0.0024
TRA_Co_13,HEA_Co_11,0.0071
TRA_Co_13,HEA_Co_13,0.0324
TRA_Co_13,HEA_Co_17,0.0106
TRA_Co_13,HEA_Co_20,0.0141
TRA_Co_13,CON_Co_4,0.0032
TRA_Co_13,CON_Co_15,0.0022
TRA_Co_13,CON_Co_18,0.0022
TRA_Co_13,AGR_Co_2,0.0018
TRA_Co_13,AGR_Co_4,0.0044
TRA_Co_13,AGR_Co_5,0.0183
TRA_Co_13,AGR_Co_8,0.0087
TRA_Co_13,AGR_Co_13,0.0245
TRA_Co_13,AGR_Co_15,0.0059
TRA_Co_13,AGR_Co_19,0.0037
TRA_Co_13,TEL_Co_4,0.0144
TRA_Co_13,TEL_Co_5,0.0018
TRA_Co_13,TEL_Co_6,0.0037
TRA_Co_13,TEL_Co_7,0.0097
TRA_Co_13,TEL_Co_8,0.0094
TRA_Co_13,TEL_Co_9,0.0225
TRA_Co_13,TEL_Co_10,0.0087
TRA_Co_13,TEL_Co_12,0.002
TRA_Co_13,TEL_Co_14,0.0163
TRA_Co_13,TEL_Co_20,0.0151
TRA_Co_13,MED_Co_1,0.0118
TRA_Co_13,MED_Co_3,0.0309
TRA_Co_13,MED_Co_4,0.0025
TRA_Co_13,MED_Co_5,0.0111
TRA_Co_13,MED_Co_6,0.0319
TRA_Co_13,MED_Co_7,0.0287
TRA_Co_13,MED_Co_9,0.0059
TRA_Co_13,MED_Co_11,0.0141
TRA_Co_13,MED_Co_12,0.0227
TRA_Co_13,MED_Co_14,0.0314
TRA_Co_13,MED_Co_16,0.0165
TRA_Co_13,MED_Co_17,0.0129
TRA_Co_13,MED_Co_19,0.0158
TRA_Co_13,MED_Co_20,0.0163
TRA_Co_13,GOV_Co_2,0.0108
TRA_Co_13,GOV_Co_5,0.004
TRA_Co_13,GOV_Co_6,0.0108
TRA_Co_13,GOV_Co_7,0.0077
TRA_Co_13,GOV_Co_10,0.0018
TRA_Co_13,GOV_Co_11,0.0108
TRA_Co_13,GOV_Co_12,0.0054
TRA_Co_13,GOV_Co_13,0.0077
TRA_Co_13,GOV_Co_14,0.0082
TRA_Co_13,GOV_Co_15,0.0129
TRA_Co_13,GOV_Co_17,0.0119
TRA_Co_14,TRA_Co_17,0.0367
TRA_Co_14,TRA_Co_18,0.0178
TRA_Co_14,TRA_Co_19,0.0386
TRA_Co_14,TRA_Co_20,0.0081
TRA_Co_14,MAN_Co_2,0.0019
TRA_Co_14,MAN_Co_4,0.0016
TRA_Co_14,MAN_Co_13,0.0017
TRA_Co_14,MAN_Co_14,0.0017
TRA_Co_14,MAN_Co_16,0.0022
TRA_Co_14,MAN_Co_17,0.0018
TRA_Co_14,MAN_Co_20,0.0015
TRA_Co_14,INF_Co_1,0.017
TRA_Co_14,INF_Co_3,0.0019
TRA_Co_14,INF_Co_4,0.015
TRA_Co_14,INF_Co_6,0.006
TRA_Co_14,INF_Co_8,0.0181
TRA_Co_14,INF_Co_10,0.012
TRA_Co_14,INF_Co_12,0.0049
TRA_Co_14,INF_Co_13,0.0032
TRA_Co_14,INF_Co_14,0.012
TRA_Co_14,HEA_Co_3,0.0063
TRA_Co_14,HEA_Co_4,0.019
TRA_Co_14,HEA_Co_5,0.0132
TRA_Co_14,HEA_Co_6,0.0013
TRA_Co_14,HEA_Co_8,0.0019
TRA_Co_14,HEA_Co_10,0.0012
TRA_Co_14,HEA_Co_11,0.012
TRA_Co_14,HEA_Co_12,0.0039
TRA_Co_14,HEA_Co_13,0.0049
TRA_Co_14,HEA_Co_16,0.011
TRA_Co_14,HEA_Co_19,0.0177
TRA_Co_14,CON_Co_5,0.0014
TRA_Co_14,CON_Co_11,0.0017
TRA_Co_14,CON_Co_13,0.0014
TRA_Co_14,AGR_Co_5,0.0028
TRA_Co_14,AGR_Co_6,0.0128
TRA_Co_14,AGR_Co_11,0.005
TRA_Co_14,AGR_Co_12,0.0033
TRA_Co_14,AGR_Co_18,0.0132
TRA_Co_14,TEL_Co_2,0.0029
TRA_Co_14,TEL_Co_4,0.0013
TRA_Co_14,TEL_Co_6,0.0093
TRA_Co_14,TEL_Co_14,0.0049
TRA_Co_14,TEL_Co_15,0.003
TRA_Co_14,TEL_Co_18,0.0013
TRA_Co_14,TEL_Co_19,0.0134
TRA_Co_14,TEL_Co_20,0.0018
TRA_Co_14,MED_Co_1,0.0019
TRA_Co_14,MED_Co_2,0.0102
TRA_Co_14,MED_Co_3,0.0092
TRA_Co_14,MED_Co_5,0.0017
TRA_Co_14,MED_Co_6,0.0115
TRA_Co_14,MED_Co_8,0.0124
TRA_Co_14,MED_Co_11,0.0136
TRA_Co_14,MED_Co_12,0.0053
TRA_Co_14,MED_Co_13,0.0013
TRA_Co_14,MED_Co_14,0.0135
TRA_Co_14,MED_Co_15,0.0084
TRA_Co_14,MED_Co_16,0.0043
TRA_Co_14,MED_Co_17,0.003
TRA_Co_14,MED_Co_19,0.0067
TRA_Co_14,GOV_Co_1,0.0037
TRA_Co_14,GOV_Co_2,0.0015
TRA_Co_14,GOV_Co_7,0.0012
TRA_Co_14,GOV_Co_8,0.0032
TRA_Co_14,GOV_Co_9,0.0075
TRA_Co_14,GOV_Co_10,0.0071
TRA_Co_14,GOV_Co_19,0.0013
TRA_Co_15,TRA_Co_18,0.006
TRA_Co_15,TRA_Co_19,0.0101
TRA_Co_15,MAN_Co_1,0.0014
TRA_Co_15,MAN_Co_5,0.0015
TRA_Co_15,MAN_Co_6,0.0014
TRA_Co_15,MAN_Co_14,0.0011
TRA_Co_15,MAN_Co_16,0.0019
TRA_Co_15,INF_Co_1,0.0032
TRA_Co_15,INF_Co_4,0.0086
TRA_Co_15,INF_Co_5,0.0056
TRA_Co_15,INF_Co_6,0.0062
TRA_Co_15,INF_Co_7,0.0106
TRA_Co_15,INF_Co_8,0.0085
TRA_Co_15,INF_Co_9,0.0014
TRA_Co_15,INF_Co_12,0.0012
TRA_Co_15,INF_Co_14,0.0099
TRA_Co_15,INF_Co_15,0.0112
TRA_Co_15,INF_Co_18,0.009
TRA_Co_15,INF_Co_19,0.0091
TRA_Co_15,HEA_Co_2,0.0148
TRA_Co_15,HEA_Co_3,0.0051
TRA_Co_15,HEA_Co_5,0.0096
TRA_Co_15,HEA_Co_6,0.0014
TRA_Co_15,HEA_Co_7,0.0034
TRA_Co_15,HEA_Co_11,0.0026
TRA_Co_15,HEA_Co_13,0.012
TRA_Co_15,HEA_Co_14,0.0025
TRA_Co_15,HEA_Co_17,0.0133
TRA_Co_15,HEA_Co_18,0.0065
TRA_Co_15,HEA_Co_19,0.0047
TRA_Co_15,CON_Co_4,0.0018
TRA_Co_15,CON_Co_5,0.0011
TRA_Co_15,CON_Co_14,0.0015
TRA_Co_15,AGR_Co_1,0.0218
TRA_Co_15,AGR_Co_2,0.0043
TRA_Co_15,AGR_Co_7,0.0011
TRA_Co_15,AGR_Co_8,0.0052
TRA_Co_15,AGR_Co_9,0.0115
TRA_Co_15,AGR_Co_12,0.0017
TRA_Co_15,AGR_Co_13,0.0048
TRA_Co_15,AGR_Co_14,0.0126
TRA_Co_15,AGR_Co_16,0.0044
TRA_Co_15,AGR_Co_17,0.0034
TRA_Co_15,TEL_Co_1,0.0139
TRA_Co_15,TEL_Co_2,0.0025
TRA_Co_15,TEL_Co_3,0.008
TRA_Co_15,TEL_Co_5,0.0037
TRA_Co_15,TEL_Co_6,0.0093
TRA_Co_15,TEL_Co_9,0.005
TRA_Co_15,TEL_Co_10,0.0096
TRA_Co_15,TEL_Co_11,0.0061
TRA_Co_15,TEL_Co_12,0.006
TRA_Co_15,TEL_Co_13,0.0019
TRA_Co_15,TEL_Co_14,0.0028
TRA_Co_15,TEL_Co_15,0.0031
TRA_Co_15,TEL_Co_16,0.004
TRA_Co_15,TEL_Co_17,0.0027
TRA_Co_15,TEL_Co_18,0.0144
TRA_Co_15,MED_Co_3,0.005
TRA_Co_15,MED_Co_4,0.0021
TRA_Co_15,MED_Co_6,0.0055
TRA_Co_15,MED_Co_8,0.0017
TRA_Co_15,MED_Co_9,0.0075
TRA_Co_15,MED_Co_10,0.0133
TRA_Co_15,MED_Co_11,0.0041
TRA_Co_15,MED_Co_12,0.0014
TRA_Co_15,MED_Co_13,0.0101
TRA_Co_15,MED_Co_14,0.0099
TRA_Co_15,MED_Co_15,0.0116
TRA_Co_15,MED_Co_20,0.0084
TRA_Co_15,GOV_Co_1,0.0053
TRA_Co_15,GOV_Co_5,0.005
TRA_Co_15,GOV_Co_10,0.0063
TRA_Co_15,GOV_Co_13,0.0025
TRA_Co_15,GOV_Co_14,0.0034
TRA_Co_15,GOV_Co_16,0.0015
TRA_Co_15,GOV_Co_18,0.0016
TRA_Co_16,TRA_Co_17,0.0183
TRA_Co_16,TRA_Co_19,0.0185
TRA_Co_16,TRA_Co_20,0.0031
TRA_Co_16,MAN_Co_6,0.0022
TRA_Co_16,INF_Co_2,0.0029
TRA_Co_16,INF_Co_4,0.0108
TRA_Co_16,INF_Co_7,0.0066
TRA_Co_16,INF_Co_8,0.003
TRA_Co_16,INF_Co_10,0.0145
TRA_Co_16,INF_Co_11,0.0229
TRA_Co_16,INF_Co_13,0.0154
TRA_Co_16,INF_Co_16,0.0188
TRA_Co_16,INF_Co_17,0.0166
TRA_Co_16,INF_Co_20,0.0065
TRA_Co_16,HEA_Co_2,0.0075
TRA_Co_16,HEA_Co_3,0.0031
TRA_Co_16,HEA_Co_6,0.0047
TRA_Co_16,HEA_Co_8,0.0153
TRA_Co_16,HEA_Co_10,0.0021
TRA_Co_16,HEA_Co_12,0.0254
TRA_Co_16,HEA_Co_13,0.0049
TRA_Co_16,HEA_Co_14,0.0047
TRA_Co_16,HEA_Co_16,0.0058
TRA_Co_16,HEA_Co_19,0.0023
TRA_Co_16,AGR_Co_1,0.0076
TRA_Co_16,AGR_Co_4,0.0019
TRA_Co_16,AGR_Co_6,0.0236
TRA_Co_16,AGR_Co_9,0.0064
TRA_Co_16,AGR_Co_10,0.021
TRA_Co_16,AGR_Co_11,0.0152
TRA_Co_16,AGR_Co_12,0.0062
TRA_Co_16,AGR_Co_15,0.0021
TRA_Co_16,AGR_Co_16,0.0086
TRA_Co_16,AGR_Co_20,0.0297
TRA_Co_16,TEL_Co_7,0.0075
TRA_Co_16,TEL_Co_9,0.0054
TRA_Co_16,TEL_Co_11,0.006
TRA_Co_16,TEL_Co_13,0.0096
TRA_Co_16,TEL_Co_14,0.0035
TRA_Co_16,TEL_Co_18,0.0027
TRA_Co_16,TEL_Co_19,0.0108
TRA_Co_16,MED_Co_1,0.0109
TRA_Co_16,MED_Co_4,0.0211
TRA_Co_16,MED_Co_7,0.0128
TRA_Co_16,MED_Co_8,0.0101
TRA_Co_16,MED_Co_9,0.0044
TRA_Co_16,MED_Co_10,0.01
TRA_Co_16,MED_Co_12,0.0058
TRA_Co_16,MED_Co_14,0.0194
TRA_Co_16,MED_Co_17,0.003
TRA_Co_16,MED_Co_18,0.0102
TRA_Co_16,MED_Co_19,0.0052
TRA_Co_16,GOV_Co_3,0.0029
TRA_Co_16,GOV_Co_5,0.0022
TRA_Co_16,GOV_Co_8,0.0025
TRA_Co_16,GOV_Co_10,0.0058
TRA_Co_16,GOV_Co_12,0.0111
TRA_Co_16,GOV_Co_14,0.0019
TRA_Co_16,GOV_Co_16,0.0061
TRA_Co_16,GOV_Co_17,0.0061
TRA_Co_16,GOV_Co_18,0.0066
TRA_Co_17,TRA_Co_19,0.0548
TRA_Co_17,MAN_Co_8,0.0016
TRA_Co_17,INF_Co_1,0.0018
TRA_Co_17,INF_Co_3,0.0054
TRA_Co_17,INF_Co_4,0.0216
TRA_Co_17,INF_Co_9,0.0027
TRA_Co_17,INF_Co_10,0.004
TRA_Co_17,INF_Co_12,0.005
TRA_Co_17,INF_Co_13,0.0069
TRA_Co_17,INF_Co_15,0.0088
TRA_Co_17,INF_Co_18,0.0125
TRA_Co_17,INF_Co_19,0.023
TRA_Co_17,HEA_Co_1,0.0022
TRA_Co_17,HEA_Co_2,0.0072
TRA_Co_17,HEA_Co_6,0.0078
TRA_Co_17,HEA_Co_7,0.008
TRA_Co_17,HEA_Co_9,0.0041
TRA_Co_17,HEA_Co_11,0.0221
TRA_Co_17,HEA_Co_14,0.011
TRA_Co_17,HEA_Co_15,0.0078
TRA_Co_17,HEA_Co_18,0.0216
TRA_Co_17,HEA_Co_19,0.0144
TRA_Co_17,HEA_Co_20,0.0035
TRA_Co_17,CON_Co_4,0.0025
TRA_Co_17,CON_Co_9,0.0022
TRA_Co_17,CON_Co_13,0.0021
TRA_Co_17,CON_Co_20,0.0018
TRA_Co_17,AGR_Co_1,0.0022
TRA_Co_17,AGR_Co_3,0.0325
TRA_Co_17,AGR_Co_4,0.0249
TRA_Co_17,AGR_Co_5,0.0119
TRA_Co_17,AGR_Co_7,0.0305
TRA_Co_17,AGR_Co_8,0.0314
TRA_Co_17,AGR_Co_12,0.0085
TRA_Co_17,AGR_Co_13,0.011
TRA_Co_17,AGR_Co_15,0.0085
TRA_Co_17,AGR_Co_16,0.0194
TRA_Co_17,AGR_Co_17,0.0091
TRA_Co_17,AGR_Co_18,0.0271
TRA_Co_17,AGR_Co_19,0.0056
TRA_Co_17,TEL_Co_1,0.0031
TRA_Co_17,TEL_Co_4,0.0043
TRA_Co_17,TEL_Co_5,0.0191
TRA_Co_17,TEL_Co_6,0.0037
TRA_Co_17,TEL_Co_7,0.0174
TRA_Co_17,TEL_Co_9,0.0049
TRA_Co_17,TEL_Co_14,0.0022
TRA_Co_17,TEL_Co_15,0.0041
TRA_Co_17,TEL_Co_17,0.0065
TRA_Co_17,TEL_Co_18,0.0103
TRA_Co_17,TEL_Co_20,0.0106
TRA_Co_17,MED_Co_1,0.0119
TRA_Co_17,MED_Co_2,0.0021
TRA_Co_17,MED_Co_5,0.0056
